message,error_bit,codeword,received,decoded,pass
1110010,3,11001010010011101100,11001010010011100100,1110010,1
1110010,4,11001010010011101100,11001010010011111100,1110010,1
1110010,5,11001010010011101100,11001010010011001100,1110010,1
1110010,6,11001010010011101100,11001010010010101100,1110010,1
1110010,7,11001010010011101100,11001010010001101100,1110010,1
1110010,8,11001010010011101100,11001010010111101100,1110010,1
1110010,9,11001010010011101100,11001010011011101100,1110010,1
1110010,10,11001010010011101100,11001010000011101100,1110010,1
1110010,11,11001010010011101100,11001010110011101100,1110010,1
1110010,12,11001010010011101100,11001011010011101100,1110010,1
1110010,13,11001010010011101100,11001000010011101100,1110010,1
1110010,14,11001010010011101100,11001110010011101100,1110010,1
1110010,15,11001010010011101100,11000010010011101100,1110010,1
1110010,16,11001010010011101100,11011010010011101100,1110010,1
1110010,17,11001010010011101100,11101010010011101100,1110010,1
1110010,18,11001010010011101100,10001010010011101100,1110010,1
1110010,19,11001010010011101100,01001010010011101100,1110010,1
1110011,-1,11001010010000010111,11001010010000010111,1110011,1
1110011,0,11001010010000010111,11001010010000010110,1110011,1
1110011,1,11001010010000010111,11001010010000010101,1110011,1
1110011,2,11001010010000010111,11001010010000010011,1110011,1
1110011,3,11001010010000010111,11001010010000011111,1110011,1
1110011,4,11001010010000010111,11001010010000000111,1110011,1
1110011,5,11001010010000010111,11001010010000110111,1110011,1
1110011,6,11001010010000010111,11001010010001010111,1110011,1
1110011,7,11001010010000010111,11001010010010010111,1110011,1
1110011,8,11001010010000010111,11001010010100010111,1110011,1
1110011,9,11001010010000010111,11001010011000010111,1110011,1
1110011,10,11001010010000010111,11001010000000010111,1110011,1
1110011,11,11001010010000010111,11001010110000010111,1110011,1
1110011,12,11001010010000010111,11001011010000010111,1110011,1
1110011,13,11001010010000010111,11001000010000010111,1110011,1
1110011,14,11001010010000010111,11001110010000010111,1110011,1
1110011,15,11001010010000010111,11000010010000010111,1110011,1
1110011,16,11001010010000010111,11011010010000010111,1110011,1
1110011,17,11001010010000010111,11101010010000010111,1110011,1
1110011,18,11001010010000010111,10001010010000010111,1110011,1
1110011,19,11001010010000010111,01001010010000010111,1110011,1
1110100,-1,11001010100010110000,11001010100010110000,1110100,1
1110100,0,11001010100010110000,11001010100010110001,1110100,1
1110100,1,11001010100010110000,11001010100010110010,1110100,1
1110100,2,11001010100010110000,11001010100010110100,1110100,1
1110100,3,11001010100010110000,11001010100010111000,1110100,1
1110100,4,11001010100010110000,11001010100010100000,1110100,1
1110100,5,11001010100010110000,11001010100010010000,1110100,1
1110100,6,11001010100010110000,11001010100011110000,1110100,1
1110100,7,11001010100010110000,11001010100000110000,1110100,1
1110100,8,11001010100010110000,11001010100110110000,1110100,1
1110100,9,11001010100010110000,11001010101010110000,1110100,1
1110100,10,11001010100010110000,11001010110010110000,1110100,1
1110100,11,11001010100010110000,11001010000010110000,1110100,1
1110100,12,11001010100010110000,11001011100010110000,1110100,1
1110100,13,11001010100010110000,11001000100010110000,1110100,1
1110100,14,11001010100010110000,11001110100010110000,1110100,1
1110100,15,11001010100010110000,11000010100010110000,1110100,1
1110100,16,11001010100010110000,11011010100010110000,1110100,1
1110100,17,11001010100010110000,11101010100010110000,1110100,1
1110100,18,11001010100010110000,10001010100010110000,1110100,1
1110100,19,11001010100010110000,01001010100010110000,1110100,1
1110101,-1,11001010100001001011,11001010100001001011,1110101,1
1110101,0,11001010100001001011,11001010100001001010,1110101,1
1110101,1,11001010100001001011,11001010100001001001,1110101,1
1110101,2,11001010100001001011,11001010100001001111,1110101,1
1110101,3,11001010100001001011,11001010100001000011,1110101,1
1110101,4,11001010100001001011,11001010100001011011,1110101,1
1110101,5,11001010100001001011,11001010100001101011,1110101,1
1110101,6,11001010100001001011,11001010100000001011,1110101,1
1110101,7,11001010100001001011,11001010100011001011,1110101,1
1110101,8,11001010100001001011,11001010100101001011,1110101,1
1110101,9,11001010100001001011,11001010101001001011,1110101,1
1110101,10,11001010100001001011,11001010110001001011,1110101,1
1110101,11,11001010100001001011,11001010000001001011,1110101,1
1110101,12,11001010100001001011,11001011100001001011,1110101,1
1110101,13,11001010100001001011,11001000100001001011,1110101,1
1110101,14,11001010100001001011,11001110100001001011,1110101,1
1110101,15,11001010100001001011,11000010100001001011,1110101,1
1110101,16,11001010100001001011,11011010100001001011,1110101,1
1110101,17,11001010100001001011,11101010100001001011,1110101,1
1110101,18,11001010100001001011,10001010100001001011,1110101,1
1110101,19,11001010100001001011,01001010100001001011,1110101,1
1110110,-1,11001010101101011100,11001010101101011100,1110110,1
1110110,0,11001010101101011100,11001010101101011101,1110110,1
1110110,1,11001010101101011100,11001010101101011110,1110110,1
1110110,2,11001010101101011100,11001010101101011000,1110110,1
1110110,3,11001010101101011100,11001010101101010100,1110110,1
1110110,4,11001010101101011100,11001010101101001100,1110110,1
1110110,5,11001010101101011100,11001010101101111100,1110110,1
1110110,6,11001010101101011100,11001010101100011100,1110110,1
1110110,7,11001010101101011100,11001010101111011100,1110110,1
1110110,8,11001010101101011100,11001010101001011100,1110110,1
1110110,9,11001010101101011100,11001010100101011100,1110110,1
1110110,10,11001010101101011100,11001010111101011100,1110110,1
1110110,11,11001010101101011100,11001010001101011100,1110110,1
1110110,12,11001010101101011100,11001011101101011100,1110110,1
1110110,13,11001010101101011100,11001000101101011100,1110110,1
1110110,14,11001010101101011100,11001110101101011100,1110110,1
1110110,15,11001010101101011100,11000010101101011100,1110110,1
1110110,16,11001010101101011100,11011010101101011100,1110110,1
1110110,17,11001010101101011100,11101010101101011100,1110110,1
1110110,18,11001010101101011100,10001010101101011100,1110110,1
1110110,19,11001010101101011100,01001010101101011100,1110110,1
1110111,-1,11001010101110100111,11001010101110100111,1110111,1
1110111,0,11001010101110100111,11001010101110100110,1110111,1
1110111,1,11001010101110100111,11001010101110100101,1110111,1
1110111,2,11001010101110100111,11001010101110100011,1110111,1
1110111,3,11001010101110100111,11001010101110101111,1110111,1
1110111,4,11001010101110100111,11001010101110110111,1110111,1
1110111,5,11001010101110100111,11001010101110000111,1110111,1
1110111,6,11001010101110100111,11001010101111100111,1110111,1
1110111,7,11001010101110100111,11001010101100100111,1110111,1
1110111,8,11001010101110100111,11001010101010100111,1110111,1
1110111,9,11001010101110100111,11001010100110100111,1110111,1
1110111,10,11001010101110100111,11001010111110100111,1110111,1
1110111,11,11001010101110100111,11001010001110100111,1110111,1
1110111,12,11001010101110100111,11001011101110100111,1110111,1
1110111,13,11001010101110100111,11001000101110100111,1110111,1
1110111,14,11001010101110100111,11001110101110100111,1110111,1
1110111,15,11001010101110100111,11000010101110100111,1110111,1
1110111,16,11001010101110100111,11011010101110100111,1110111,1
1110111,17,11001010101110100111,11101010101110100111,1110111,1
1110111,18,11001010101110100111,10001010101110100111,1110111,1
1110111,19,11001010101110100111,01001010101110100111,1110111,1
1111000,-1,11001001100111000000,11001001100111000000,1111000,1
1111000,0,11001001100111000000,11001001100111000001,1111000,1
1111000,1,11001001100111000000,11001001100111000010,1111000,1
1111000,2,11001001100111000000,11001001100111000100,1111000,1
1111000,3,11001001100111000000,11001001100111001000,1111000,1
1111000,4,11001001100111000000,11001001100111010000,1111000,1
1111000,5,11001001100111000000,11001001100111100000,1111000,1
1111000,6,11001001100111000000,11001001100110000000,1111000,1
1111000,7,11001001100111000000,11001001100101000000,1111000,1
1111000,8,11001001100111000000,11001001100011000000,1111000,1
1111000,9,11001001100111000000,11001001101111000000,1111000,1
1111000,10,11001001100111000000,11001001110111000000,1111000,1
1111000,11,11001001100111000000,11001001000111000000,1111000,1
1111000,12,11001001100111000000,11001000100111000000,1111000,1
1111000,13,11001001100111000000,11001011100111000000,1111000,1
1111000,14,11001001100111000000,11001101100111000000,1111000,1
1111000,15,11001001100111000000,11000001100111000000,1111000,1
1111000,16,11001001100111000000,11011001100111000000,1111000,1
1111000,17,11001001100111000000,11101001100111000000,1111000,1
1111000,18,11001001100111000000,10001001100111000000,1111000,1
1111000,19,11001001100111000000,01001001100111000000,1111000,1
1111001,-1,11001001100100111011,11001001100100111011,1111001,1
1111001,0,11001001100100111011,11001001100100111010,1111001,1
1111001,1,11001001100100111011,11001001100100111001,1111001,1
1111001,2,11001001100100111011,11001001100100111111,1111001,1
1111001,3,11001001100100111011,11001001100100110011,1111001,1
1111001,4,11001001100100111011,11001001100100101011,1111001,1
1111001,5,11001001100100111011,11001001100100011011,1111001,1
1111001,6,11001001100100111011,11001001100101111011,1111001,1
1111001,7,11001001100100111011,11001001100110111011,1111001,1
1111001,8,11001001100100111011,11001001100000111011,1111001,1
1111001,9,11001001100100111011,11001001101100111011,1111001,1
1111001,10,11001001100100111011,11001001110100111011,1111001,1
1111001,11,11001001100100111011,11001001000100111011,1111001,1
1111001,12,11001001100100111011,11001000100100111011,1111001,1
1111001,13,11001001100100111011,11001011100100111011,1111001,1
1111001,14,11001001100100111011,11001101100100111011,1111001,1
1111001,15,11001001100100111011,11000001100100111011,1111001,1
1111001,16,11001001100100111011,11011001100100111011,1111001,1
1111001,17,11001001100100111011,11101001100100111011,1111001,1
1111001,18,11001001100100111011,10001001100100111011,1111001,1
1111001,19,11001001100100111011,01001001100100111011,1111001,1
1111010,-1,11001001101000101100,11001001101000101100,1111010,1
1111010,0,11001001101000101100,11001001101000101101,1111010,1
1111010,1,11001001101000101100,11001001101000101110,1111010,1
1111010,2,11001001101000101100,11001001101000101000,1111010,1
1111010,3,11001001101000101100,11001001101000100100,1111010,1
1111010,4,11001001101000101100,11001001101000111100,1111010,1
1111010,5,11001001101000101100,11001001101000001100,1111010,1
1111010,6,11001001101000101100,11001001101001101100,1111010,1
1111010,7,11001001101000101100,11001001101010101100,1111010,1
1111010,8,11001001101000101100,11001001101100101100,1111010,1
1111010,9,11001001101000101100,11001001100000101100,1111010,1
1111010,10,11001001101000101100,11001001111000101100,1111010,1
1111010,11,11001001101000101100,11001001001000101100,1111010,1
1111010,12,11001001101000101100,11001000101000101100,1111010,1
1111010,13,11001001101000101100,11001011101000101100,1111010,1
1111010,14,11001001101000101100,11001101101000101100,1111010,1
1111010,15,11001001101000101100,11000001101000101100,1111010,1
1111010,16,11001001101000101100,11011001101000101100,1111010,1
1111010,17,11001001101000101100,11101001101000101100,1111010,1
1111010,18,11001001101000101100,10001001101000101100,1111010,1
1111010,19,11001001101000101100,01001001101000101100,1111010,1
1111011,-1,11001001101011010111,11001001101011010111,1111011,1
1111011,0,11001001101011010111,11001001101011010110,1111011,1
1111011,1,11001001101011010111,11001001101011010101,1111011,1
1111011,2,11001001101011010111,11001001101011010011,1111011,1
1111011,3,11001001101011010111,11001001101011011111,1111011,1
1111011,4,11001001101011010111,11001001101011000111,1111011,1
1111011,5,11001001101011010111,11001001101011110111,1111011,1
1111011,6,11001001101011010111,11001001101010010111,1111011,1
1111011,7,11001001101011010111,11001001101001010111,1111011,1
1111011,8,11001001101011010111,11001001101111010111,1111011,1
1111011,9,11001001101011010111,11001001100011010111,1111011,1
1111011,10,11001001101011010111,11001001111011010111,1111011,1
1111011,11,11001001101011010111,11001001001011010111,1111011,1
1111011,12,11001001101011010111,11001000101011010111,1111011,1
1111011,13,11001001101011010111,11001011101011010111,1111011,1
1111011,14,11001001101011010111,11001101101011010111,1111011,1
1111011,15,11001001101011010111,11000001101011010111,1111011,1
1111011,16,11001001101011010111,11011001101011010111,1111011,1
1111011,17,11001001101011010111,11101001101011010111,1111011,1
1111011,18,11001001101011010111,10001001101011010111,1111011,1
1111011,19,11001001101011010111,01001001101011010111,1111011,1
1111100,-1,11001001011001110000,11001001011001110000,1111100,1
1111100,0,11001001011001110000,11001001011001110001,1111100,1
1111100,1,11001001011001110000,11001001011001110010,1111100,1
1111100,2,11001001011001110000,11001001011001110100,1111100,1
1111100,3,11001001011001110000,11001001011001111000,1111100,1
1111100,4,11001001011001110000,11001001011001100000,1111100,1
1111100,5,11001001011001110000,11001001011001010000,1111100,1
1111100,6,11001001011001110000,11001001011000110000,1111100,1
1111100,7,11001001011001110000,11001001011011110000,1111100,1
1111100,8,11001001011001110000,11001001011101110000,1111100,1
1111100,9,11001001011001110000,11001001010001110000,1111100,1
1111100,10,11001001011001110000,11001001001001110000,1111100,1
1111100,11,11001001011001110000,11001001111001110000,1111100,1
1111100,12,11001001011001110000,11001000011001110000,1111100,1
1111100,13,11001001011001110000,11001011011001110000,1111100,1
1111100,14,11001001011001110000,11001101011001110000,1111100,1
1111100,15,11001001011001110000,11000001011001110000,1111100,1
1111100,16,11001001011001110000,11011001011001110000,1111100,1
1111100,17,11001001011001110000,11101001011001110000,1111100,1
1111100,18,11001001011001110000,10001001011001110000,1111100,1
1111100,19,11001001011001110000,01001001011001110000,1111100,1
1111101,-1,11001001011010001011,11001001011010001011,1111101,1
1111101,0,11001001011010001011,11001001011010001010,1111101,1
1111101,1,11001001011010001011,11001001011010001001,1111101,1
1111101,2,11001001011010001011,11001001011010001111,1111101,1
1111101,3,11001001011010001011,11001001011010000011,1111101,1
1111101,4,11001001011010001011,11001001011010011011,1111101,1
1111101,5,11001001011010001011,11001001011010101011,1111101,1
1111101,6,11001001011010001011,11001001011011001011,1111101,1
1111101,7,11001001011010001011,11001001011000001011,1111101,1
1111101,8,11001001011010001011,11001001011110001011,1111101,1
1111101,9,11001001011010001011,11001001010010001011,1111101,1
1111101,10,11001001011010001011,11001001001010001011,1111101,1
1111101,11,11001001011010001011,11001001111010001011,1111101,1
1111101,12,11001001011010001011,11001000011010001011,1111101,1
1111101,13,11001001011010001011,11001011011010001011,1111101,1
1111101,14,11001001011010001011,11001101011010001011,1111101,1
1111101,15,11001001011010001011,11000001011010001011,1111101,1
1111101,16,11001001011010001011,11011001011010001011,1111101,1
1111101,17,11001001011010001011,11101001011010001011,1111101,1
1111101,18,11001001011010001011,10001001011010001011,1111101,1
1111101,19,11001001011010001011,01001001011010001011,1111101,1
1111110,-1,11001001010110011100,11001001010110011100,1111110,1
1111110,0,11001001010110011100,11001001010110011101,1111110,1
1111110,1,11001001010110011100,11001001010110011110,1111110,1
1111110,2,11001001010110011100,11001001010110011000,1111110,1
1111110,3,11001001010110011100,11001001010110010100,1111110,1
1111110,4,11001001010110011100,11001001010110001100,1111110,1
1111110,5,11001001010110011100,11001001010110111100,1111110,1
1111110,6,11001001010110011100,11001001010111011100,1111110,1
1111110,7,11001001010110011100,11001001010100011100,1111110,1
1111110,8,11001001010110011100,11001001010010011100,1111110,1
1111110,9,11001001010110011100,11001001011110011100,1111110,1
1111110,10,11001001010110011100,11001001000110011100,1111110,1
1111110,11,11001001010110011100,11001001110110011100,1111110,1
1111110,12,11001001010110011100,11001000010110011100,1111110,1
1111110,13,11001001010110011100,11001011010110011100,1111110,1
1111110,14,11001001010110011100,11001101010110011100,1111110,1
1111110,15,11001001010110011100,11000001010110011100,1111110,1
1111110,16,11001001010110011100,11011001010110011100,1111110,1
1111110,17,11001001010110011100,11101001010110011100,1111110,1
1111110,18,11001001010110011100,10001001010110011100,1111110,1
1111110,19,11001001010110011100,01001001010110011100,1111110,1
1111111,-1,11001001010101100111,11001001010101100111,1111111,1
1111111,0,11001001010101100111,11001001010101100110,1111111,1
1111111,1,11001001010101100111,11001001010101100101,1111111,1
1111111,2,11001001010101100111,11001001010101100011,1111111,1
1111111,3,11001001010101100111,11001001010101101111,1111111,1
1111111,4,11001001010101100111,11001001010101110111,1111111,1
1111111,5,11001001010101100111,11001001010101000111,1111111,1
1111111,6,11001001010101100111,11001001010100100111,1111111,1
1111111,7,11001001010101100111,11001001010111100111,1111111,1
1111111,8,11001001010101100111,11001001010001100111,1111111,1
1111111,9,11001001010101100111,11001001011101100111,1111111,1
1111111,10,11001001010101100111,11001001000101100111,1111111,1
1111111,11,11001001010101100111,11001001110101100111,1111111,1
1111111,12,11001001010101100111,11001000010101100111,1111111,1
1111111,13,11001001010101100111,11001011010101100111,1111111,1
1111111,14,11001001010101100111,11001101010101100111,1111111,1
1111111,15,11001001010101100111,11000001010101100111,1111111,1
1111111,16,11001001010101100111,11011001010101100111,1111111,1
1111111,17,11001001010101100111,11101001010101100111,1111111,1
1111111,18,11001001010101100111,10001001010101100111,1111111,1
1111111,19,11001001010101100111,01001001010101100111,1111111,1
